wavelength,element_symbol,ionization_level,relative_intensity,concentration,units
884.386,Zn,1,0.08363739335118245,0,ppm
884.386,Zn,1,0.10084754535111702,0,ppm
884.386,Zn,1,0.10555169512533372,0,ppm
884.386,Zn,1,0.09444944883770647,0,ppm
884.386,Zn,1,0.0863845949050563,0,ppm
884.386,Zn,1,0.09840799238674822,0,ppm
884.386,Zn,1,0.10024594677006624,0,ppm
884.386,Zn,1,0.10089104513398195,0,ppm
884.386,Zn,1,0.1063579336625896,0,ppm
884.386,Zn,1,0.08851670057141846,0,ppm
884.386,Zn,1,0.09246687230443318,0,ppm
884.386,Zn,1,0.10398600473519204,0,ppm
884.386,Zn,1,0.10174551783926301,0,ppm
884.386,Zn,1,0.10412393557982791,0,ppm
884.386,Zn,1,0.10005657728824896,0,ppm
884.386,Zn,1,0.09920531661467835,0,ppm
884.386,Zn,1,0.10358975233637573,0,ppm
884.386,Zn,1,0.11183011152097139,0,ppm
884.386,Zn,1,0.11552830225150787,0,ppm
884.386,Zn,1,0.09114046457697512,0,ppm
884.386,Zn,1,0.11585074612355632,0,ppm
884.386,Zn,1,0.11158457134209249,0,ppm
884.386,Zn,1,0.09447974149945967,0,ppm
884.386,Zn,1,0.09067587068456684,0,ppm
884.386,Zn,1,0.10629310747758744,0,ppm
884.386,Zn,1,0.08523947500606853,0,ppm
884.386,Zn,1,0.09899411337062781,0,ppm
884.386,Zn,1,0.09685270594892315,0,ppm
884.386,Zn,1,0.08348873226668971,0,ppm
884.386,Zn,1,0.0977787398332524,0,ppm
884.386,Zn,1,0.08363739335118245,0,ppm
884.386,Zn,1,0.10084754535111702,0,ppm
884.386,Zn,1,0.10555169512533372,0,ppm
884.386,Zn,1,0.09444944883770647,0,ppm
884.386,Zn,1,0.0863845949050563,0,ppm
884.386,Zn,1,0.09840799238674822,0,ppm
884.386,Zn,1,0.10024594677006624,0,ppm
884.386,Zn,1,0.10089104513398195,0,ppm
884.386,Zn,1,0.1063579336625896,0,ppm
884.386,Zn,1,0.08851670057141846,0,ppm
884.386,Zn,1,0.09246687230443318,0,ppm
884.386,Zn,1,0.10398600473519204,0,ppm
884.386,Zn,1,0.10174551783926301,0,ppm
884.386,Zn,1,0.10412393557982791,0,ppm
884.386,Zn,1,0.10005657728824896,0,ppm
884.386,Zn,1,0.09920531661467835,0,ppm
884.386,Zn,1,0.10358975233637573,0,ppm
210.274,Zn,1,0.11109294278275066,0,ppm
210.274,Zn,1,0.11699695802792481,0,ppm
210.274,Zn,1,0.09151374763685038,0,ppm
210.274,Zn,1,0.11424500204638521,0,ppm
210.274,Zn,1,0.1116030293643732,0,ppm
210.274,Zn,1,0.0959558713559125,0,ppm
210.274,Zn,1,0.09210138511740956,0,ppm
210.274,Zn,1,0.10678913798872121,0,ppm
210.274,Zn,1,0.08527536923939866,0,ppm
210.274,Zn,1,0.09981619925479177,0,ppm
210.274,Zn,1,0.09598505775595681,0,ppm
210.274,Zn,1,0.08345387514079168,0,ppm
210.274,Zn,1,0.09779159287727651,0,ppm
210.274,Zn,1,0.0844194923474162,0,ppm
210.274,Zn,1,0.10052685057189208,0,ppm
210.274,Zn,1,0.10621745696657303,0,ppm
210.274,Zn,1,0.09352830772428937,0,ppm
210.274,Zn,1,0.08650684246254998,0,ppm
210.274,Zn,1,0.09893835408476173,0,ppm
210.274,Zn,1,0.1007711561376326,0,ppm
210.274,Zn,1,0.10236168473979661,0,ppm
210.274,Zn,1,0.10626314433739104,0,ppm
210.274,Zn,1,0.08854023815417589,0,ppm
210.274,Zn,1,0.09272168786800238,0,ppm
210.274,Zn,1,0.10440304866334697,0,ppm
210.274,Zn,1,0.10182351495878904,0,ppm
210.274,Zn,1,0.10320696140601221,0,ppm
210.274,Zn,1,0.10035962536322322,0,ppm
210.274,Zn,1,0.10005741201566111,0,ppm
210.274,Zn,1,0.1051389141119792,0,ppm
851.896,Zn,1,0.11350714228691343,0,ppm
851.896,Zn,1,0.1174929500849337,0,ppm
851.896,Zn,1,0.09167449289408551,0,ppm
851.896,Zn,1,0.1153798109426757,0,ppm
851.896,Zn,1,0.11171612850208715,0,ppm
851.896,Zn,1,0.09619878379029714,0,ppm
851.896,Zn,1,0.09158284539258421,0,ppm
851.896,Zn,1,0.10768327452621021,0,ppm
851.896,Zn,1,0.08534907438925335,0,ppm
851.896,Zn,1,0.1006338947267126,0,ppm
851.896,Zn,1,0.09582244881651274,0,ppm
851.896,Zn,1,0.08386373968836254,0,ppm
851.896,Zn,1,0.09728493284214464,0,ppm
851.896,Zn,1,0.0852539725530619,0,ppm
851.896,Zn,1,0.10112313158626436,0,ppm
851.896,Zn,1,0.10576919866715957,0,ppm
851.896,Zn,1,0.09428971057491609,0,ppm
851.896,Zn,1,0.08681550719825898,0,ppm
851.896,Zn,1,0.09833561524694041,0,ppm
851.896,Zn,1,0.1017209792856294,0,ppm
851.896,Zn,1,0.10260356204837336,0,ppm
851.896,Zn,1,0.10547818827063257,0,ppm
851.896,Zn,1,0.08903385097484824,0,ppm
851.896,Zn,1,0.09257795401025933,0,ppm
851.896,Zn,1,0.10452850667621523,0,ppm
851.896,Zn,1,0.10172847349759373,0,ppm
851.896,Zn,1,0.10434148787939299,0,ppm
851.896,Zn,1,0.10103805308492696,0,ppm
851.896,Zn,1,0.10001836731793787,0,ppm
851.896,Zn,1,0.10458764458127452,0,ppm
298.069,Zn,1,0.12601586300606277,0,ppm
298.069,Zn,1,0.12054178490697252,0,ppm
298.069,Zn,1,0.09394853217033511,0,ppm
298.069,Zn,1,0.11459198489453308,0,ppm
298.069,Zn,1,0.11050061398292699,0,ppm
298.069,Zn,1,0.09327243779131698,0,ppm
298.069,Zn,1,0.09124835858616895,0,ppm
298.069,Zn,1,0.10741172343802545,0,ppm
298.069,Zn,1,0.08421892697425569,0,ppm
298.069,Zn,1,0.09896848837144856,0,ppm
298.069,Zn,1,0.09606302678210776,0,ppm
298.069,Zn,1,0.08159851331108206,0,ppm
298.069,Zn,1,0.09827623821426244,0,ppm
298.069,Zn,1,0.08340166882543033,0,ppm
298.069,Zn,1,0.09968438333857435,0,ppm
298.069,Zn,1,0.10317917525234427,0,ppm
298.069,Zn,1,0.09137679743436007,0,ppm
298.069,Zn,1,0.08559644858843815,0,ppm
298.069,Zn,1,0.09783079559552853,0,ppm
298.069,Zn,1,0.09929839935392303,0,ppm
298.069,Zn,1,0.10098777749173532,0,ppm
298.069,Zn,1,0.10284571950850732,0,ppm
298.069,Zn,1,0.08515485168617336,0,ppm
298.069,Zn,1,0.09069714152378282,0,ppm
298.069,Zn,1,0.10132439081469187,0,ppm
298.069,Zn,1,0.09874338800931066,0,ppm
298.069,Zn,1,0.1019356388384224,0,ppm
298.069,Zn,1,0.09817132534574859,0,ppm
298.069,Zn,1,0.0969421011396023,0,ppm
298.069,Zn,1,0.10268968592200044,0,ppm
669.331,Zn,1,0.31393314494254165,0,ppm
669.331,Zn,1,0.3562379672598419,0,ppm
669.331,Zn,1,0.27198481014362513,0,ppm
669.331,Zn,1,0.3477564899289998,0,ppm
669.331,Zn,1,0.33179163639590864,0,ppm
669.331,Zn,1,0.2800243213343405,0,ppm
669.331,Zn,1,0.2784067618847877,0,ppm
669.331,Zn,1,0.31664403014459624,0,ppm
669.331,Zn,1,0.24927458100724392,0,ppm
669.331,Zn,1,0.2922002050010633,0,ppm
669.331,Zn,1,0.2926580121338831,0,ppm
669.331,Zn,1,0.247924800535211,0,ppm
669.331,Zn,1,0.28965360717162025,0,ppm
669.331,Zn,1,0.23706085620947703,0,ppm
669.331,Zn,1,0.3078400989198106,0,ppm
669.331,Zn,1,0.3080217363605505,0,ppm
669.331,Zn,1,0.2778373047946567,0,ppm
669.331,Zn,1,0.25030525796919967,0,ppm
669.331,Zn,1,0.28935849327592,0,ppm
669.331,Zn,1,0.3008076436595119,0,ppm
669.331,Zn,1,0.2979142871458115,0,ppm
669.331,Zn,1,0.29966115520267134,0,ppm
669.331,Zn,1,0.2576094897940683,0,ppm
669.331,Zn,1,0.2764833863090374,0,ppm
669.331,Zn,1,0.2921253252013522,0,ppm
669.331,Zn,1,0.2913014701409992,0,ppm
669.331,Zn,1,0.30206223758811335,0,ppm
669.331,Zn,1,0.29186316892380115,0,ppm
669.331,Zn,1,0.289629365153521,0,ppm
669.331,Zn,1,0.29844208424737445,0,ppm
813.33,Zn,1,0.11100622483962044,0,ppm
813.33,Zn,1,0.11660007533310653,0,ppm
813.33,Zn,1,0.08995157254178933,0,ppm
813.33,Zn,1,0.11475717526042181,0,ppm
813.33,Zn,1,0.11174970615462819,0,ppm
813.33,Zn,1,0.09414931185853326,0,ppm
813.33,Zn,1,0.09098278350493069,0,ppm
813.33,Zn,1,0.10727884598082835,0,ppm
813.33,Zn,1,0.08450047750795786,0,ppm
813.33,Zn,1,0.09871321960934405,0,ppm
813.33,Zn,1,0.09611989639664167,0,ppm
813.33,Zn,1,0.0825509407889142,0,ppm
813.33,Zn,1,0.09787565620005309,0,ppm
813.33,Zn,1,0.08342591175099741,0,ppm
813.33,Zn,1,0.10003126300231727,0,ppm
813.33,Zn,1,0.10535769654405268,0,ppm
813.33,Zn,1,0.09343969119193588,0,ppm
813.33,Zn,1,0.08633754830756298,0,ppm
813.33,Zn,1,0.09878319387569413,0,ppm
813.33,Zn,1,0.10121848727445783,0,ppm
813.33,Zn,1,0.10219376724526807,0,ppm
813.33,Zn,1,0.105769877742338,0,ppm
813.33,Zn,1,0.0889434462553539,0,ppm
813.33,Zn,1,0.09217504545306933,0,ppm
813.33,Zn,1,0.10455242186674031,0,ppm
813.33,Zn,1,0.10317436637787637,0,ppm
813.33,Zn,1,0.10434318740716877,0,ppm
813.33,Zn,1,0.10077890865968488,0,ppm
813.33,Zn,1,0.09965940876089714,0,ppm
813.33,Zn,1,0.10537068026245978,0,ppm
534.989,Zn,1,0.15299125772377714,0,ppm
534.989,Zn,1,0.1784065325817436,0,ppm
534.989,Zn,1,0.14947427814170505,0,ppm
534.989,Zn,1,0.18336992605855335,0,ppm
534.989,Zn,1,0.1817899461284631,0,ppm
534.989,Zn,1,0.14985799510130426,0,ppm
534.989,Zn,1,0.14793592730021765,0,ppm
534.989,Zn,1,0.16648315962038146,0,ppm
534.989,Zn,1,0.1374140816144706,0,ppm
534.989,Zn,1,0.157819074561303,0,ppm
534.989,Zn,1,0.15288083806260477,0,ppm
534.989,Zn,1,0.1328838139024975,0,ppm
534.989,Zn,1,0.15456317478670348,0,ppm
534.989,Zn,1,0.1420085818421122,0,ppm
534.989,Zn,1,0.16575501161983996,0,ppm
534.989,Zn,1,0.17321014280602606,0,ppm
534.989,Zn,1,0.15584224796893004,0,ppm
534.989,Zn,1,0.13938426969634735,0,ppm
534.989,Zn,1,0.16071436108698273,0,ppm
534.989,Zn,1,0.1614883086402055,0,ppm
534.989,Zn,1,0.1629439236277303,0,ppm
534.989,Zn,1,0.1699300536906751,0,ppm
534.989,Zn,1,0.14688866767107078,0,ppm
534.989,Zn,1,0.14940913258217275,0,ppm
534.989,Zn,1,0.1666409704887108,0,ppm
534.989,Zn,1,0.16735522927937277,0,ppm
534.989,Zn,1,0.16231592254430016,0,ppm
534.989,Zn,1,0.16221874402582492,0,ppm
534.989,Zn,1,0.1669750814493226,0,ppm
534.989,Zn,1,0.16996091795668228,0,ppm
266.507,Zn,1,0.10065822974395698,0,ppm
266.507,Zn,1,0.11359961998263464,0,ppm
266.507,Zn,1,0.08954032226104704,0,ppm
266.507,Zn,1,0.12200277825002692,0,ppm
266.507,Zn,1,0.12807170764826237,0,ppm
266.507,Zn,1,0.10284664805182003,0,ppm
266.507,Zn,1,0.10397546156934377,0,ppm
266.507,Zn,1,0.1261737535504141,0,ppm
266.507,Zn,1,0.09912513026808756,0,ppm
266.507,Zn,1,0.11900003117731486,0,ppm
266.507,Zn,1,0.11259354394449178,0,ppm
266.507,Zn,1,0.09839994868814395,0,ppm
266.507,Zn,1,0.12105387110931445,0,ppm
266.507,Zn,1,0.10055725506659165,0,ppm
266.507,Zn,1,0.1253455708059302,0,ppm
266.507,Zn,1,0.14669802156892092,0,ppm
266.507,Zn,1,0.11944856030560048,0,ppm
266.507,Zn,1,0.10838145690025436,0,ppm
266.507,Zn,1,0.12051506568820819,0,ppm
266.507,Zn,1,0.12698359140751656,0,ppm
266.507,Zn,1,0.1282714139996414,0,ppm
266.507,Zn,1,0.13646175902617708,0,ppm
266.507,Zn,1,0.1152698141789876,0,ppm
266.507,Zn,1,0.12537567245250375,0,ppm
266.507,Zn,1,0.14080162276901564,0,ppm
266.507,Zn,1,0.13181691835422862,0,ppm
266.507,Zn,1,0.13880480096703782,0,ppm
266.507,Zn,1,0.1300201749233444,0,ppm
266.507,Zn,1,0.13124750762253504,0,ppm
266.507,Zn,1,0.12963068306710607,0,ppm
569.766,Zn,1,0.10373403410002736,0,ppm
569.766,Zn,1,0.10787261227562829,0,ppm
569.766,Zn,1,0.09007107881248673,0,ppm
569.766,Zn,1,0.11337193919159352,0,ppm
569.766,Zn,1,0.10400464146280061,0,ppm
569.766,Zn,1,0.0920854767965635,0,ppm
569.766,Zn,1,0.08575104029112876,0,ppm
569.766,Zn,1,0.1019197351458433,0,ppm
569.766,Zn,1,0.07962118858583975,0,ppm
569.766,Zn,1,0.09457308894125188,0,ppm
569.766,Zn,1,0.09215164779400706,0,ppm
569.766,Zn,1,0.07946245223135388,0,ppm
569.766,Zn,1,0.0944125494492284,0,ppm
569.766,Zn,1,0.082112773802626,0,ppm
569.766,Zn,1,0.09482400228260165,0,ppm
569.766,Zn,1,0.10365449926792651,0,ppm
569.766,Zn,1,0.08732586451566884,0,ppm
569.766,Zn,1,0.08640220812705489,0,ppm
569.766,Zn,1,0.09418288820971638,0,ppm
569.766,Zn,1,0.09809694985961426,0,ppm
569.766,Zn,1,0.09810258550507192,0,ppm
569.766,Zn,1,0.104072742273687,0,ppm
569.766,Zn,1,0.08809974411187688,0,ppm
569.766,Zn,1,0.08917577449351582,0,ppm
569.766,Zn,1,0.10516363012967671,0,ppm
569.766,Zn,1,0.09767667728257254,0,ppm
569.766,Zn,1,0.09955978402860721,0,ppm
569.766,Zn,1,0.09806624309253595,0,ppm
569.766,Zn,1,0.09797183705421134,0,ppm
569.766,Zn,1,0.10183177267551177,0,ppm
658.117,Zn,1,0.6392736895548587,0,ppm
658.117,Zn,1,0.7069742386108618,0,ppm
658.117,Zn,1,0.5674846020162003,0,ppm
658.117,Zn,1,0.7055964106392826,0,ppm
658.117,Zn,1,0.6698438332347806,0,ppm
658.117,Zn,1,0.612483360902089,0,ppm
658.117,Zn,1,0.5761166318747041,0,ppm
658.117,Zn,1,0.6479878020000113,0,ppm
658.117,Zn,1,0.5347650074261141,0,ppm
658.117,Zn,1,0.6082609805385234,0,ppm
658.117,Zn,1,0.5964245223831018,0,ppm
658.117,Zn,1,0.5299030024504986,0,ppm
658.117,Zn,1,0.6180931338947572,0,ppm
658.117,Zn,1,0.5151146321782344,0,ppm
658.117,Zn,1,0.6361163755320396,0,ppm
658.117,Zn,1,0.6775950611585005,0,ppm
658.117,Zn,1,0.5846985625527273,0,ppm
658.117,Zn,1,0.5435792142779208,0,ppm
658.117,Zn,1,0.5985147364986736,0,ppm
658.117,Zn,1,0.6416830309029593,0,ppm
658.117,Zn,1,0.6633414005262255,0,ppm
658.117,Zn,1,0.6774394101116934,0,ppm
658.117,Zn,1,0.5464914023483731,0,ppm
658.117,Zn,1,0.587721516138621,0,ppm
658.117,Zn,1,0.6604939100274696,0,ppm
658.117,Zn,1,0.6474383374532127,0,ppm
658.117,Zn,1,0.6697480947349537,0,ppm
658.117,Zn,1,0.6615940197914962,0,ppm
658.117,Zn,1,0.6427941138675785,0,ppm
658.117,Zn,1,0.6696758511676928,0,ppm
434.703,Zn,1,0.1448802015764141,0,ppm
434.703,Zn,1,0.14960087693187007,0,ppm
434.703,Zn,1,0.11544605107262206,0,ppm
434.703,Zn,1,0.1497543394805011,0,ppm
434.703,Zn,1,0.13869396701787368,0,ppm
434.703,Zn,1,0.1262712223614012,0,ppm
434.703,Zn,1,0.11835101833621865,0,ppm
434.703,Zn,1,0.13461159139227444,0,ppm
434.703,Zn,1,0.10799821862354222,0,ppm
434.703,Zn,1,0.12785663063315514,0,ppm
434.703,Zn,1,0.12295317297885598,0,ppm
434.703,Zn,1,0.10690643822991097,0,ppm
434.703,Zn,1,0.13079547005690548,0,ppm
434.703,Zn,1,0.10311858745626329,0,ppm
434.703,Zn,1,0.13353480611304294,0,ppm
434.703,Zn,1,0.1389198994428709,0,ppm
434.703,Zn,1,0.1206345065846695,0,ppm
434.703,Zn,1,0.11301045742044258,0,ppm
434.703,Zn,1,0.12431159657743948,0,ppm
434.703,Zn,1,0.13350084408074064,0,ppm
434.703,Zn,1,0.13416904829731702,0,ppm
434.703,Zn,1,0.13677203270712396,0,ppm
434.703,Zn,1,0.11627911975393923,0,ppm
434.703,Zn,1,0.12005013214759316,0,ppm
434.703,Zn,1,0.13706133243591584,0,ppm
434.703,Zn,1,0.1315192264461475,0,ppm
434.703,Zn,1,0.13831352687132528,0,ppm
434.703,Zn,1,0.13277976351096946,0,ppm
434.703,Zn,1,0.13001163774488134,0,ppm
434.703,Zn,1,0.14006970913308778,0,ppm
253.404,Zn,1,0.13214478609229796,0,ppm
253.404,Zn,1,0.13869265090083,0,ppm
253.404,Zn,1,0.10733767126229904,0,ppm
253.404,Zn,1,0.13703889990735355,0,ppm
253.404,Zn,1,0.1308258989638392,0,ppm
253.404,Zn,1,0.11173227109242534,0,ppm
253.404,Zn,1,0.10712916313369644,0,ppm
253.404,Zn,1,0.12612405252339376,0,ppm
253.404,Zn,1,0.10055368989912038,0,ppm
253.404,Zn,1,0.11601433106086526,0,ppm
253.404,Zn,1,0.11388494499605656,0,ppm
253.404,Zn,1,0.09590567340974732,0,ppm
253.404,Zn,1,0.11430599892636553,0,ppm
253.404,Zn,1,0.09716063673972365,0,ppm
253.404,Zn,1,0.11811800858120144,0,ppm
253.404,Zn,1,0.12298895124936661,0,ppm
253.404,Zn,1,0.10902228565614833,0,ppm
253.404,Zn,1,0.10006002406202556,0,ppm
253.404,Zn,1,0.11450352940306532,0,ppm
253.404,Zn,1,0.11770858375307287,0,ppm
253.404,Zn,1,0.11850755576664775,0,ppm
253.404,Zn,1,0.12270775944606806,0,ppm
253.404,Zn,1,0.10385215462388081,0,ppm
253.404,Zn,1,0.10777232303375249,0,ppm
253.404,Zn,1,0.12075684006836274,0,ppm
253.404,Zn,1,0.11837020392375704,0,ppm
253.404,Zn,1,0.12077610515915309,0,ppm
253.404,Zn,1,0.11649304055435612,0,ppm
253.404,Zn,1,0.11566421907102306,0,ppm
253.404,Zn,1,0.12064332063498137,0,ppm
884.386,Zn,1,0.11183011152097139,0,ppm
884.386,Zn,1,0.11552830225150787,0,ppm
884.386,Zn,1,0.09114046457697512,0,ppm
884.386,Zn,1,0.11585074612355632,0,ppm
884.386,Zn,1,0.11158457134209249,0,ppm
884.386,Zn,1,0.09447974149945967,0,ppm
884.386,Zn,1,0.09067587068456684,0,ppm
884.386,Zn,1,0.10629310747758744,0,ppm
884.386,Zn,1,0.08523947500606853,0,ppm
884.386,Zn,1,0.09899411337062781,0,ppm
884.386,Zn,1,0.09685270594892315,0,ppm
884.386,Zn,1,0.08348873226668971,0,ppm
884.386,Zn,1,0.0977787398332524,0,ppm
884.386,Zn,1,0.08363739335118245,0,ppm
884.386,Zn,1,0.10084754535111702,0,ppm
884.386,Zn,1,0.10555169512533372,0,ppm
884.386,Zn,1,0.09444944883770647,0,ppm
884.386,Zn,1,0.0863845949050563,0,ppm
884.386,Zn,1,0.09840799238674822,0,ppm
884.386,Zn,1,0.10024594677006624,0,ppm
884.386,Zn,1,0.10089104513398195,0,ppm
884.386,Zn,1,0.1063579336625896,0,ppm
884.386,Zn,1,0.08851670057141846,0,ppm
884.386,Zn,1,0.09246687230443318,0,ppm
884.386,Zn,1,0.10398600473519204,0,ppm
884.386,Zn,1,0.10174551783926301,0,ppm
884.386,Zn,1,0.10412393557982791,0,ppm
884.386,Zn,1,0.10005657728824896,0,ppm
884.386,Zn,1,0.09920531661467835,0,ppm
884.386,Zn,1,0.10358975233637573,0,ppm
246.416,Zn,1,0.128960209285806,0,ppm
246.416,Zn,1,0.13886611937868537,0,ppm
246.416,Zn,1,0.10773757235757214,0,ppm
246.416,Zn,1,0.13645368224145943,0,ppm
246.416,Zn,1,0.1305856338752347,0,ppm
246.416,Zn,1,0.1116864614342114,0,ppm
246.416,Zn,1,0.10793748953273642,0,ppm
246.416,Zn,1,0.1274910000541933,0,ppm
246.416,Zn,1,0.10077802680966932,0,ppm
246.416,Zn,1,0.11755583976767356,0,ppm
246.416,Zn,1,0.11399533946837864,0,ppm
246.416,Zn,1,0.09758741828353061,0,ppm
246.416,Zn,1,0.11499839549818358,0,ppm
246.416,Zn,1,0.09833143047270737,0,ppm
246.416,Zn,1,0.11870030144711051,0,ppm
246.416,Zn,1,0.12452129683228816,0,ppm
246.416,Zn,1,0.11097815024700422,0,ppm
246.416,Zn,1,0.101304490521121,0,ppm
246.416,Zn,1,0.11548584586380056,0,ppm
246.416,Zn,1,0.11844982260634543,0,ppm
246.416,Zn,1,0.11895559351193358,0,ppm
246.416,Zn,1,0.1236908337761842,0,ppm
246.416,Zn,1,0.10492501524300851,0,ppm
246.416,Zn,1,0.10892920500742848,0,ppm
246.416,Zn,1,0.12223124923896703,0,ppm
246.416,Zn,1,0.11897831598007068,0,ppm
246.416,Zn,1,0.12147238442943388,0,ppm
246.416,Zn,1,0.11801950611387045,0,ppm
246.416,Zn,1,0.1165845571885458,0,ppm
246.416,Zn,1,0.12121372865258298,0,ppm
398.626,Zn,1,0.34991071494034737,0,ppm
398.626,Zn,1,0.5762340404877349,0,ppm
398.626,Zn,1,0.5321034505590738,0,ppm
398.626,Zn,1,0.6397518129485651,0,ppm
398.626,Zn,1,0.6089912225373612,0,ppm
398.626,Zn,1,0.6068748991312776,0,ppm
398.626,Zn,1,0.5846395025126411,0,ppm
398.626,Zn,1,0.5772664859076663,0,ppm
398.626,Zn,1,0.5243403352421784,0,ppm
398.626,Zn,1,0.5972697796236318,0,ppm
398.626,Zn,1,0.5743881359202326,0,ppm
398.626,Zn,1,0.5640665540369305,0,ppm
398.626,Zn,1,0.6071862780043138,0,ppm
398.626,Zn,1,0.5442448672849881,0,ppm
398.626,Zn,1,0.6098308619159297,0,ppm
398.626,Zn,1,0.6876141794730507,0,ppm
398.626,Zn,1,0.6196985811791321,0,ppm
398.626,Zn,1,0.5887597547055302,0,ppm
398.626,Zn,1,0.6163917436100667,0,ppm
398.626,Zn,1,0.6719618795332098,0,ppm
398.626,Zn,1,0.7414347663353991,0,ppm
398.626,Zn,1,0.7601275677593999,0,ppm
398.626,Zn,1,0.5786274133667624,0,ppm
398.626,Zn,1,0.6063629725803206,0,ppm
398.626,Zn,1,0.7917208814814028,0,ppm
398.626,Zn,1,0.7086414931059469,0,ppm
398.626,Zn,1,0.7639853122029195,0,ppm
398.626,Zn,1,0.7606942901946423,0,ppm
398.626,Zn,1,0.8321307716292133,0,ppm
398.626,Zn,1,0.7490840787740448,0,ppm
848.185,Zn,1,0.11259442873407506,0,ppm
848.185,Zn,1,0.11771652272692562,0,ppm
848.185,Zn,1,0.0907530299748404,0,ppm
848.185,Zn,1,0.1154980936974825,0,ppm
848.185,Zn,1,0.11166036432786472,0,ppm
848.185,Zn,1,0.09616162959674118,0,ppm
848.185,Zn,1,0.09120502051862982,0,ppm
848.185,Zn,1,0.10770639675932427,0,ppm
848.185,Zn,1,0.08605117407341212,0,ppm
848.185,Zn,1,0.09973736228834386,0,ppm
848.185,Zn,1,0.09557631586873554,0,ppm
848.185,Zn,1,0.08398945601570096,0,ppm
848.185,Zn,1,0.09703427435630238,0,ppm
848.185,Zn,1,0.08433809121617669,0,ppm
848.185,Zn,1,0.10021992971652936,0,ppm
848.185,Zn,1,0.10585984036111089,0,ppm
848.185,Zn,1,0.09422832685259476,0,ppm
848.185,Zn,1,0.08658397200118836,0,ppm
848.185,Zn,1,0.09982385009390406,0,ppm
848.185,Zn,1,0.10127575960977382,0,ppm
848.185,Zn,1,0.1023212309539632,0,ppm
848.185,Zn,1,0.10617009447511803,0,ppm
848.185,Zn,1,0.08959221663283884,0,ppm
848.185,Zn,1,0.09246903416066517,0,ppm
848.185,Zn,1,0.10513771411138385,0,ppm
848.185,Zn,1,0.10190845349526317,0,ppm
848.185,Zn,1,0.10376669517570729,0,ppm
848.185,Zn,1,0.10109997457717107,0,ppm
848.185,Zn,1,0.09980777130440979,0,ppm
848.185,Zn,1,0.10490357416904393,0,ppm
884.386,Zn,1,0.11183011152097139,0,ppm
884.386,Zn,1,0.11552830225150787,0,ppm
884.386,Zn,1,0.09114046457697512,0,ppm
884.386,Zn,1,0.11585074612355632,0,ppm
884.386,Zn,1,0.11158457134209249,0,ppm
884.386,Zn,1,0.09447974149945967,0,ppm
884.386,Zn,1,0.09067587068456684,0,ppm
884.386,Zn,1,0.10629310747758744,0,ppm
884.386,Zn,1,0.08523947500606853,0,ppm
884.386,Zn,1,0.09899411337062781,0,ppm
884.386,Zn,1,0.09685270594892315,0,ppm
884.386,Zn,1,0.08348873226668971,0,ppm
884.386,Zn,1,0.0977787398332524,0,ppm
884.386,Zn,1,0.08363739335118245,0,ppm
884.386,Zn,1,0.10084754535111702,0,ppm
884.386,Zn,1,0.10555169512533372,0,ppm
884.386,Zn,1,0.09444944883770647,0,ppm
884.386,Zn,1,0.0863845949050563,0,ppm
884.386,Zn,1,0.09840799238674822,0,ppm
884.386,Zn,1,0.10024594677006624,0,ppm
884.386,Zn,1,0.10089104513398195,0,ppm
884.386,Zn,1,0.1063579336625896,0,ppm
884.386,Zn,1,0.08851670057141846,0,ppm
884.386,Zn,1,0.09246687230443318,0,ppm
884.386,Zn,1,0.10398600473519204,0,ppm
884.386,Zn,1,0.10174551783926301,0,ppm
884.386,Zn,1,0.10412393557982791,0,ppm
884.386,Zn,1,0.10005657728824896,0,ppm
884.386,Zn,1,0.09920531661467835,0,ppm
884.386,Zn,1,0.10358975233637573,0,ppm
380.972,Zn,1,0.12305893868317794,0,ppm
380.972,Zn,1,0.11655576805577832,0,ppm
380.972,Zn,1,0.08635537822254573,0,ppm
380.972,Zn,1,0.10930783398265094,0,ppm
380.972,Zn,1,0.1030185542014972,0,ppm
380.972,Zn,1,0.08553410679246581,0,ppm
380.972,Zn,1,0.08453114971269189,0,ppm
380.972,Zn,1,0.09615347577195532,0,ppm
380.972,Zn,1,0.07563080818260712,0,ppm
380.972,Zn,1,0.09345757385179357,0,ppm
380.972,Zn,1,0.09228335188774672,0,ppm
380.972,Zn,1,0.07727502791062098,0,ppm
380.972,Zn,1,0.08968902137458341,0,ppm
380.972,Zn,1,0.0743961593987659,0,ppm
380.972,Zn,1,0.09361994212935694,0,ppm
380.972,Zn,1,0.09502401841991417,0,ppm
380.972,Zn,1,0.08479675894444307,0,ppm
380.972,Zn,1,0.07799564970670224,0,ppm
380.972,Zn,1,0.09133595693603033,0,ppm
380.972,Zn,1,0.09217623722431371,0,ppm
380.972,Zn,1,0.09128706126912071,0,ppm
380.972,Zn,1,0.09366654716969304,0,ppm
380.972,Zn,1,0.07705974547454433,0,ppm
380.972,Zn,1,0.08339644554221753,0,ppm
380.972,Zn,1,0.09607423563947709,0,ppm
380.972,Zn,1,0.08873288126288115,0,ppm
380.972,Zn,1,0.09297658645563661,0,ppm
380.972,Zn,1,0.08981661794341436,0,ppm
380.972,Zn,1,0.08603338419514629,0,ppm
380.972,Zn,1,0.0938785706490049,0,ppm
213.898,Zn,1,0.12018840566989723,0.5,ppm
213.898,Zn,1,0.1254290242412286,0.5,ppm
